landlord,building_name,address,description,space_type,floor_suite,size_sqft,rent,contact_role,contact_name,contact_email,contact_phone,source_url,scraped_at,neighborhood,lat,lng,image_url
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 12,31685,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 13,31691,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 14,31690,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 15,31681,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 16,31681,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 17,31691,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 18,31690,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 19,31578,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 20,31672,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 21,30963,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 22,32518,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 23,32557,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 24,32520,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 25,32561,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 26,32503,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 27,32556,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 28,32542,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 29,32525,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 30,32535,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 31,32546,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 32,32542,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 33,32545,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 34,32553,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 35,32396,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 36,31859,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 37,33378,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 38,33601,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 39,31915,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 40,31300,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
