landlord,building_name,address,description,space_type,floor_suite,size_sqft,rent,contact_role,contact_name,contact_email,contact_phone,source_url,scraped_at,neighborhood,lat,lng
SL Green,185 Broadway,185 Broadway,"Centrally located at the intersection of Broadway and Dey Street in Lower Manhattan, SL Green Realty Corp. is proud to present boutique full floor opportunities above the new Fulton Transit Center. The opportunity is located at the base of a newly constructed residential tower at 185 Broadway.",Office,Entire 5th Floor,9871,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/185-broadway/,2026-07-20T16:36:45+00:00,,,
SL Green,185 Broadway,185 Broadway,"Centrally located at the intersection of Broadway and Dey Street in Lower Manhattan, SL Green Realty Corp. is proud to present boutique full floor opportunities above the new Fulton Transit Center. The opportunity is located at the base of a newly constructed residential tower at 185 Broadway.",Office,,28703,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/185-broadway/,2026-07-20T16:36:45+00:00,,,
SL Green,215 Park Avenue South,215 Park Avenue South,"215 Park Avenue South was designed by Maynicke & Franke, who at the time of its construction in 1914 were considered the pioneers of modern loft buildings in New York City. Located at the corner of 18th Street and Park Avenue South, it is perfectly situated between Union Square Park and Gramercy Park. This character-filled building is surrounded by some of Manhattan’s top restaurants, including Eleven Madison Park and Gramercy Tavern, and trendy boutique shops. Original bay windows on the upper floors offer dramatic views, while 215 Park Avenue South’s recent renovation includes an updated lobby, new elevators, new corridors, restrooms, and an ENERGY STAR label. A classic in every sense of the term, 215 Park Avenue South is Manhattan loft office space at its finest. Chief architect at Maynicke & Franke, the German-born American Robert Maynicke was one of the first designers in New York to address the new technologies of the elevator and its implications for mixed-use development in America – and indeed the world. A gifted draftsman, he was able to provide his clients with light-flooded interiors, open plans and flexible spaces made possible by new advances in steel and concrete support systems. His style was a deft mix of traditional and abstracted elements and the best of his buildings have clarity of form that puts them at the top of the architecture of their period. 215 Park Avenue South rises 20 stories and crowned by an impressive copper cornice. The division of the tower into the base, shaft and capital shares the approach pioneered in Chicago by architects such as Louis Sullivan while restrained Beaux Arts detailing reflects New York’s then-preference for the beauty of classically-derived ornament. The fine copper bays at the upper four floors are especially notable for introducing a sense of modeling and texture as well as providing natural light and an impressive range of views across the Ladies’ Mile and beyond. A cutting-edge building then and now, 215 Park Avenue South rises from the site of the former Clarendon Hotel, where yet another breakthrough moment in American technology occurred: in 1854 Peter Cooper and Cyrus Field met with other investors at the hotel ballroom to raise money for the first trans-Atlantic telegraph cable, one of the greatest engineering triumphs of the 19th century.",Office,Entire 5th Floor,17255,,Leasing (SL Green),Gary Rosen,gary.rosen@slgreen.com,(212) 216-1687,https://slgreen.com/properties/215-park-avenue-south/,2026-07-20T16:36:45+00:00,,,
SL Green,215 Park Avenue South,215 Park Avenue South,"215 Park Avenue South was designed by Maynicke & Franke, who at the time of its construction in 1914 were considered the pioneers of modern loft buildings in New York City. Located at the corner of 18th Street and Park Avenue South, it is perfectly situated between Union Square Park and Gramercy Park. This character-filled building is surrounded by some of Manhattan’s top restaurants, including Eleven Madison Park and Gramercy Tavern, and trendy boutique shops. Original bay windows on the upper floors offer dramatic views, while 215 Park Avenue South’s recent renovation includes an updated lobby, new elevators, new corridors, restrooms, and an ENERGY STAR label. A classic in every sense of the term, 215 Park Avenue South is Manhattan loft office space at its finest. Chief architect at Maynicke & Franke, the German-born American Robert Maynicke was one of the first designers in New York to address the new technologies of the elevator and its implications for mixed-use development in America – and indeed the world. A gifted draftsman, he was able to provide his clients with light-flooded interiors, open plans and flexible spaces made possible by new advances in steel and concrete support systems. His style was a deft mix of traditional and abstracted elements and the best of his buildings have clarity of form that puts them at the top of the architecture of their period. 215 Park Avenue South rises 20 stories and crowned by an impressive copper cornice. The division of the tower into the base, shaft and capital shares the approach pioneered in Chicago by architects such as Louis Sullivan while restrained Beaux Arts detailing reflects New York’s then-preference for the beauty of classically-derived ornament. The fine copper bays at the upper four floors are especially notable for introducing a sense of modeling and texture as well as providing natural light and an impressive range of views across the Ladies’ Mile and beyond. A cutting-edge building then and now, 215 Park Avenue South rises from the site of the former Clarendon Hotel, where yet another breakthrough moment in American technology occurred: in 1854 Peter Cooper and Cyrus Field met with other investors at the hotel ballroom to raise money for the first trans-Atlantic telegraph cable, one of the greatest engineering triumphs of the 19th century.",Office,1403,9168,,Leasing (SL Green),Gary Rosen,gary.rosen@slgreen.com,(212) 216-1687,https://slgreen.com/properties/215-park-avenue-south/,2026-07-20T16:36:45+00:00,,,
SL Green,215 Park Avenue South,215 Park Avenue South,"215 Park Avenue South was designed by Maynicke & Franke, who at the time of its construction in 1914 were considered the pioneers of modern loft buildings in New York City. Located at the corner of 18th Street and Park Avenue South, it is perfectly situated between Union Square Park and Gramercy Park. This character-filled building is surrounded by some of Manhattan’s top restaurants, including Eleven Madison Park and Gramercy Tavern, and trendy boutique shops. Original bay windows on the upper floors offer dramatic views, while 215 Park Avenue South’s recent renovation includes an updated lobby, new elevators, new corridors, restrooms, and an ENERGY STAR label. A classic in every sense of the term, 215 Park Avenue South is Manhattan loft office space at its finest. Chief architect at Maynicke & Franke, the German-born American Robert Maynicke was one of the first designers in New York to address the new technologies of the elevator and its implications for mixed-use development in America – and indeed the world. A gifted draftsman, he was able to provide his clients with light-flooded interiors, open plans and flexible spaces made possible by new advances in steel and concrete support systems. His style was a deft mix of traditional and abstracted elements and the best of his buildings have clarity of form that puts them at the top of the architecture of their period. 215 Park Avenue South rises 20 stories and crowned by an impressive copper cornice. The division of the tower into the base, shaft and capital shares the approach pioneered in Chicago by architects such as Louis Sullivan while restrained Beaux Arts detailing reflects New York’s then-preference for the beauty of classically-derived ornament. The fine copper bays at the upper four floors are especially notable for introducing a sense of modeling and texture as well as providing natural light and an impressive range of views across the Ladies’ Mile and beyond. A cutting-edge building then and now, 215 Park Avenue South rises from the site of the former Clarendon Hotel, where yet another breakthrough moment in American technology occurred: in 1854 Peter Cooper and Cyrus Field met with other investors at the hotel ballroom to raise money for the first trans-Atlantic telegraph cable, one of the greatest engineering triumphs of the 19th century.",Office,2005,2842,,Leasing (SL Green),Gary Rosen,gary.rosen@slgreen.com,(212) 216-1687,https://slgreen.com/properties/215-park-avenue-south/,2026-07-20T16:36:45+00:00,,,
SL Green,220 East 42nd Street,220 East 42nd Street,"Just a block and a half from Grand Central Terminal, 220 East 42nd Street, also known as the Daily News Building, is a 37-story, Art-Deco skyscraper designed by Raymond Hood and John Mead Howells. Towering majestically above Midtown Manhattan, the building was originally the headquarters for The New York Daily News. In addition to being recognized by New York City’s landmark agency, the News Building was also designated as a National Historic Landmark in 1989. The world’s largest indoor globe, made famous by the original Superman television series and feature films, occupies the center of the dramatic lobby under a black glass-domed ceiling. The tower floors offer spectacular views of the East River and downtown Manhattan’s skyline. With its convenient proximity to Grand Central, landmark status, and exclusive high-end amenities, 220 East 42nd is a historic and covetable address. One of the most distinctive Art Deco buildings in America, 220 East 42nd was finished in 1930 by architects Hood and Howells, who also designed the iconic Tribune Tower in Chicago. The building rises as a monumental slab, with setbacks gathered closely about a single soaring mass. A great carved frieze surmounts the entrance, showing New Yorkers of the period rushing to work under the banner “He Made So Many of Them” while a titanic city piles up in the background. The result has been praised as one of the first free-standing modernistic skyscrapers in the world and one of the first tall buildings in New York to be designed without an ornamental spire. The interiors are just as dramatic, with black glass and colored marble creating a dynamic yet atmospheric inner chamber. The vast rotating globe, set partially into the floor, inspired the name and design of Clark Kent’s workplace, The Daily Planet in the original Superman comics. Meteorological equipment shows rainfall and temperatures, while clocks display the times in cities around the globe. Set into the marble floors are the distances from the lobby to places such as the North Pole and Gibraltar – a clever way of suggesting that New York was literally at the center of the world. With its superb location, architecture, amenities, views and convenience to Grand Central subway and Metro-North commutes, 220 East 42nd is poised to be the center of anyone’s world.",Office,410,22691,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/220-east-42nd-street/,2026-07-20T16:36:45+00:00,,,
SL Green,220 East 42nd Street,220 East 42nd Street,"Just a block and a half from Grand Central Terminal, 220 East 42nd Street, also known as the Daily News Building, is a 37-story, Art-Deco skyscraper designed by Raymond Hood and John Mead Howells. Towering majestically above Midtown Manhattan, the building was originally the headquarters for The New York Daily News. In addition to being recognized by New York City’s landmark agency, the News Building was also designated as a National Historic Landmark in 1989. The world’s largest indoor globe, made famous by the original Superman television series and feature films, occupies the center of the dramatic lobby under a black glass-domed ceiling. The tower floors offer spectacular views of the East River and downtown Manhattan’s skyline. With its convenient proximity to Grand Central, landmark status, and exclusive high-end amenities, 220 East 42nd is a historic and covetable address. One of the most distinctive Art Deco buildings in America, 220 East 42nd was finished in 1930 by architects Hood and Howells, who also designed the iconic Tribune Tower in Chicago. The building rises as a monumental slab, with setbacks gathered closely about a single soaring mass. A great carved frieze surmounts the entrance, showing New Yorkers of the period rushing to work under the banner “He Made So Many of Them” while a titanic city piles up in the background. The result has been praised as one of the first free-standing modernistic skyscrapers in the world and one of the first tall buildings in New York to be designed without an ornamental spire. The interiors are just as dramatic, with black glass and colored marble creating a dynamic yet atmospheric inner chamber. The vast rotating globe, set partially into the floor, inspired the name and design of Clark Kent’s workplace, The Daily Planet in the original Superman comics. Meteorological equipment shows rainfall and temperatures, while clocks display the times in cities around the globe. Set into the marble floors are the distances from the lobby to places such as the North Pole and Gibraltar – a clever way of suggesting that New York was literally at the center of the world. With its superb location, architecture, amenities, views and convenience to Grand Central subway and Metro-North commutes, 220 East 42nd is poised to be the center of anyone’s world.",Office,1306,13716,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/220-east-42nd-street/,2026-07-20T16:36:45+00:00,,,
SL Green,220 East 42nd Street,220 East 42nd Street,"Just a block and a half from Grand Central Terminal, 220 East 42nd Street, also known as the Daily News Building, is a 37-story, Art-Deco skyscraper designed by Raymond Hood and John Mead Howells. Towering majestically above Midtown Manhattan, the building was originally the headquarters for The New York Daily News. In addition to being recognized by New York City’s landmark agency, the News Building was also designated as a National Historic Landmark in 1989. The world’s largest indoor globe, made famous by the original Superman television series and feature films, occupies the center of the dramatic lobby under a black glass-domed ceiling. The tower floors offer spectacular views of the East River and downtown Manhattan’s skyline. With its convenient proximity to Grand Central, landmark status, and exclusive high-end amenities, 220 East 42nd is a historic and covetable address. One of the most distinctive Art Deco buildings in America, 220 East 42nd was finished in 1930 by architects Hood and Howells, who also designed the iconic Tribune Tower in Chicago. The building rises as a monumental slab, with setbacks gathered closely about a single soaring mass. A great carved frieze surmounts the entrance, showing New Yorkers of the period rushing to work under the banner “He Made So Many of Them” while a titanic city piles up in the background. The result has been praised as one of the first free-standing modernistic skyscrapers in the world and one of the first tall buildings in New York to be designed without an ornamental spire. The interiors are just as dramatic, with black glass and colored marble creating a dynamic yet atmospheric inner chamber. The vast rotating globe, set partially into the floor, inspired the name and design of Clark Kent’s workplace, The Daily Planet in the original Superman comics. Meteorological equipment shows rainfall and temperatures, while clocks display the times in cities around the globe. Set into the marble floors are the distances from the lobby to places such as the North Pole and Gibraltar – a clever way of suggesting that New York was literally at the center of the world. With its superb location, architecture, amenities, views and convenience to Grand Central subway and Metro-North commutes, 220 East 42nd is poised to be the center of anyone’s world.",Office,2204,6015,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/220-east-42nd-street/,2026-07-20T16:36:45+00:00,,,
SL Green,220 East 42nd Street,220 East 42nd Street,"Just a block and a half from Grand Central Terminal, 220 East 42nd Street, also known as the Daily News Building, is a 37-story, Art-Deco skyscraper designed by Raymond Hood and John Mead Howells. Towering majestically above Midtown Manhattan, the building was originally the headquarters for The New York Daily News. In addition to being recognized by New York City’s landmark agency, the News Building was also designated as a National Historic Landmark in 1989. The world’s largest indoor globe, made famous by the original Superman television series and feature films, occupies the center of the dramatic lobby under a black glass-domed ceiling. The tower floors offer spectacular views of the East River and downtown Manhattan’s skyline. With its convenient proximity to Grand Central, landmark status, and exclusive high-end amenities, 220 East 42nd is a historic and covetable address. One of the most distinctive Art Deco buildings in America, 220 East 42nd was finished in 1930 by architects Hood and Howells, who also designed the iconic Tribune Tower in Chicago. The building rises as a monumental slab, with setbacks gathered closely about a single soaring mass. A great carved frieze surmounts the entrance, showing New Yorkers of the period rushing to work under the banner “He Made So Many of Them” while a titanic city piles up in the background. The result has been praised as one of the first free-standing modernistic skyscrapers in the world and one of the first tall buildings in New York to be designed without an ornamental spire. The interiors are just as dramatic, with black glass and colored marble creating a dynamic yet atmospheric inner chamber. The vast rotating globe, set partially into the floor, inspired the name and design of Clark Kent’s workplace, The Daily Planet in the original Superman comics. Meteorological equipment shows rainfall and temperatures, while clocks display the times in cities around the globe. Set into the marble floors are the distances from the lobby to places such as the North Pole and Gibraltar – a clever way of suggesting that New York was literally at the center of the world. With its superb location, architecture, amenities, views and convenience to Grand Central subway and Metro-North commutes, 220 East 42nd is poised to be the center of anyone’s world.",Office,3000,7531,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/220-east-42nd-street/,2026-07-20T16:36:45+00:00,,,
SL Green,220 East 42nd Street,220 East 42nd Street,"Just a block and a half from Grand Central Terminal, 220 East 42nd Street, also known as the Daily News Building, is a 37-story, Art-Deco skyscraper designed by Raymond Hood and John Mead Howells. Towering majestically above Midtown Manhattan, the building was originally the headquarters for The New York Daily News. In addition to being recognized by New York City’s landmark agency, the News Building was also designated as a National Historic Landmark in 1989. The world’s largest indoor globe, made famous by the original Superman television series and feature films, occupies the center of the dramatic lobby under a black glass-domed ceiling. The tower floors offer spectacular views of the East River and downtown Manhattan’s skyline. With its convenient proximity to Grand Central, landmark status, and exclusive high-end amenities, 220 East 42nd is a historic and covetable address. One of the most distinctive Art Deco buildings in America, 220 East 42nd was finished in 1930 by architects Hood and Howells, who also designed the iconic Tribune Tower in Chicago. The building rises as a monumental slab, with setbacks gathered closely about a single soaring mass. A great carved frieze surmounts the entrance, showing New Yorkers of the period rushing to work under the banner “He Made So Many of Them” while a titanic city piles up in the background. The result has been praised as one of the first free-standing modernistic skyscrapers in the world and one of the first tall buildings in New York to be designed without an ornamental spire. The interiors are just as dramatic, with black glass and colored marble creating a dynamic yet atmospheric inner chamber. The vast rotating globe, set partially into the floor, inspired the name and design of Clark Kent’s workplace, The Daily Planet in the original Superman comics. Meteorological equipment shows rainfall and temperatures, while clocks display the times in cities around the globe. Set into the marble floors are the distances from the lobby to places such as the North Pole and Gibraltar – a clever way of suggesting that New York was literally at the center of the world. With its superb location, architecture, amenities, views and convenience to Grand Central subway and Metro-North commutes, 220 East 42nd is poised to be the center of anyone’s world.",Office,3010,2973,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/220-east-42nd-street/,2026-07-20T16:36:45+00:00,,,
SL Green,245 Park Avenue,245 Park Avenue,,,,,,Leasing (SL Green),,,,https://slgreen.com/properties/245-park-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,280 Park Avenue,280 Park Avenue,"Steps from Grand Central Terminal, 280 Park Avenue offers both a prestigious address and an unparalleled location. Spanning the entire block of Park Avenue from 48th to 49th Streets, this impressive building features large base floors with streetscape views and boutique tower floors with stunning 360-degree views of the Manhattan skyline. The building underwent a comprehensive redevelopment program led by the AKF Group that was completed in 2015. The lobby features 25-foot ceilings and connects to an interior atrium complete with a reflecting pool. Other building features include plazas with abundant green space, a floor-to-ceiling glass façade on the plaza building that creates double-height retail areas on both 48th and 49th Streets, and a world-class art program. The property is walking distance from the Palace, Intercontinental, W, and Hyatt hotels, and steps from prestigious restaurants such as Brasserie, and Casa Lever. In addition, the property is home to Fasano Restaurant, an elegant Northern Italian eatery operated by the Brazil-based Fasano Group. With these amenities and immediate access to Grand Central’s northwest passage, 280 Park Avenue is a true standout. Designed in 1962 by Emery Roth & Sons in conjunction with Shreve, Lamb & Harmon Associates, the architects of the Empire State Building, 280 Park Avenue represents a distinct take on the classic corporate aesthetic of Park Avenue. Featuring pre-cast concrete window panels that introduce an unexpectedly sinuous sense of texture, the building echoes the concurrent Brutalist style of the Pan Am Building by Marcel Breuer (1960-1963). The crisp façade creates a sense of lightness and verticality, in keeping with the more typical steel-and-glass constructions associated with Park Avenue buildings of the time. The spectacular new lobby, the work of noted architectural firm Kohn Pederson Fox Associates, introduces a fresh sense of spectacle while preserving the overall proportions. The principal designer for the building was Henry Dreyfuss, one of the 20th Century’s greatest industrial designers, and a student of Norman Bel Geddes, the renowned theatrical stylist, and man behind the “Streamline” style. Dreyfuss prized practicality and ergonomics, anthropometrics and associated factors: his works included designs for Polaroid, American Airlines and some of the most beautiful locomotives for the world-famous Twentieth Century Limited railway line, which departed from Grand Central just a few blocks south. His plan for 280 Park Avenue is indicative of his genius for clear, comprehensive and cutting-edge solutions. Like his many other standard-bearing creations, it never wearies the eye.",Office,Entire 22nd Floor- East Tower,8942,,Leasing (SL Green),Steven Durels,steven.durels@slgreen.com,(212) 216-1617,https://slgreen.com/properties/280-park-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,280 Park Avenue,280 Park Avenue,"Steps from Grand Central Terminal, 280 Park Avenue offers both a prestigious address and an unparalleled location. Spanning the entire block of Park Avenue from 48th to 49th Streets, this impressive building features large base floors with streetscape views and boutique tower floors with stunning 360-degree views of the Manhattan skyline. The building underwent a comprehensive redevelopment program led by the AKF Group that was completed in 2015. The lobby features 25-foot ceilings and connects to an interior atrium complete with a reflecting pool. Other building features include plazas with abundant green space, a floor-to-ceiling glass façade on the plaza building that creates double-height retail areas on both 48th and 49th Streets, and a world-class art program. The property is walking distance from the Palace, Intercontinental, W, and Hyatt hotels, and steps from prestigious restaurants such as Brasserie, and Casa Lever. In addition, the property is home to Fasano Restaurant, an elegant Northern Italian eatery operated by the Brazil-based Fasano Group. With these amenities and immediate access to Grand Central’s northwest passage, 280 Park Avenue is a true standout. Designed in 1962 by Emery Roth & Sons in conjunction with Shreve, Lamb & Harmon Associates, the architects of the Empire State Building, 280 Park Avenue represents a distinct take on the classic corporate aesthetic of Park Avenue. Featuring pre-cast concrete window panels that introduce an unexpectedly sinuous sense of texture, the building echoes the concurrent Brutalist style of the Pan Am Building by Marcel Breuer (1960-1963). The crisp façade creates a sense of lightness and verticality, in keeping with the more typical steel-and-glass constructions associated with Park Avenue buildings of the time. The spectacular new lobby, the work of noted architectural firm Kohn Pederson Fox Associates, introduces a fresh sense of spectacle while preserving the overall proportions. The principal designer for the building was Henry Dreyfuss, one of the 20th Century’s greatest industrial designers, and a student of Norman Bel Geddes, the renowned theatrical stylist, and man behind the “Streamline” style. Dreyfuss prized practicality and ergonomics, anthropometrics and associated factors: his works included designs for Polaroid, American Airlines and some of the most beautiful locomotives for the world-famous Twentieth Century Limited railway line, which departed from Grand Central just a few blocks south. His plan for 280 Park Avenue is indicative of his genius for clear, comprehensive and cutting-edge solutions. Like his many other standard-bearing creations, it never wearies the eye.",Office,Entire 29 Floor - East Tower,8941,,Leasing (SL Green),Steven Durels,steven.durels@slgreen.com,(212) 216-1617,https://slgreen.com/properties/280-park-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,280 Park Avenue,280 Park Avenue,"Steps from Grand Central Terminal, 280 Park Avenue offers both a prestigious address and an unparalleled location. Spanning the entire block of Park Avenue from 48th to 49th Streets, this impressive building features large base floors with streetscape views and boutique tower floors with stunning 360-degree views of the Manhattan skyline. The building underwent a comprehensive redevelopment program led by the AKF Group that was completed in 2015. The lobby features 25-foot ceilings and connects to an interior atrium complete with a reflecting pool. Other building features include plazas with abundant green space, a floor-to-ceiling glass façade on the plaza building that creates double-height retail areas on both 48th and 49th Streets, and a world-class art program. The property is walking distance from the Palace, Intercontinental, W, and Hyatt hotels, and steps from prestigious restaurants such as Brasserie, and Casa Lever. In addition, the property is home to Fasano Restaurant, an elegant Northern Italian eatery operated by the Brazil-based Fasano Group. With these amenities and immediate access to Grand Central’s northwest passage, 280 Park Avenue is a true standout. Designed in 1962 by Emery Roth & Sons in conjunction with Shreve, Lamb & Harmon Associates, the architects of the Empire State Building, 280 Park Avenue represents a distinct take on the classic corporate aesthetic of Park Avenue. Featuring pre-cast concrete window panels that introduce an unexpectedly sinuous sense of texture, the building echoes the concurrent Brutalist style of the Pan Am Building by Marcel Breuer (1960-1963). The crisp façade creates a sense of lightness and verticality, in keeping with the more typical steel-and-glass constructions associated with Park Avenue buildings of the time. The spectacular new lobby, the work of noted architectural firm Kohn Pederson Fox Associates, introduces a fresh sense of spectacle while preserving the overall proportions. The principal designer for the building was Henry Dreyfuss, one of the 20th Century’s greatest industrial designers, and a student of Norman Bel Geddes, the renowned theatrical stylist, and man behind the “Streamline” style. Dreyfuss prized practicality and ergonomics, anthropometrics and associated factors: his works included designs for Polaroid, American Airlines and some of the most beautiful locomotives for the world-famous Twentieth Century Limited railway line, which departed from Grand Central just a few blocks south. His plan for 280 Park Avenue is indicative of his genius for clear, comprehensive and cutting-edge solutions. Like his many other standard-bearing creations, it never wearies the eye.",Office,Part 35 - West Tower,4463,,Leasing (SL Green),Steven Durels,steven.durels@slgreen.com,(212) 216-1617,https://slgreen.com/properties/280-park-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,280 Park Avenue,280 Park Avenue,"Steps from Grand Central Terminal, 280 Park Avenue offers both a prestigious address and an unparalleled location. Spanning the entire block of Park Avenue from 48th to 49th Streets, this impressive building features large base floors with streetscape views and boutique tower floors with stunning 360-degree views of the Manhattan skyline. The building underwent a comprehensive redevelopment program led by the AKF Group that was completed in 2015. The lobby features 25-foot ceilings and connects to an interior atrium complete with a reflecting pool. Other building features include plazas with abundant green space, a floor-to-ceiling glass façade on the plaza building that creates double-height retail areas on both 48th and 49th Streets, and a world-class art program. The property is walking distance from the Palace, Intercontinental, W, and Hyatt hotels, and steps from prestigious restaurants such as Brasserie, and Casa Lever. In addition, the property is home to Fasano Restaurant, an elegant Northern Italian eatery operated by the Brazil-based Fasano Group. With these amenities and immediate access to Grand Central’s northwest passage, 280 Park Avenue is a true standout. Designed in 1962 by Emery Roth & Sons in conjunction with Shreve, Lamb & Harmon Associates, the architects of the Empire State Building, 280 Park Avenue represents a distinct take on the classic corporate aesthetic of Park Avenue. Featuring pre-cast concrete window panels that introduce an unexpectedly sinuous sense of texture, the building echoes the concurrent Brutalist style of the Pan Am Building by Marcel Breuer (1960-1963). The crisp façade creates a sense of lightness and verticality, in keeping with the more typical steel-and-glass constructions associated with Park Avenue buildings of the time. The spectacular new lobby, the work of noted architectural firm Kohn Pederson Fox Associates, introduces a fresh sense of spectacle while preserving the overall proportions. The principal designer for the building was Henry Dreyfuss, one of the 20th Century’s greatest industrial designers, and a student of Norman Bel Geddes, the renowned theatrical stylist, and man behind the “Streamline” style. Dreyfuss prized practicality and ergonomics, anthropometrics and associated factors: his works included designs for Polaroid, American Airlines and some of the most beautiful locomotives for the world-famous Twentieth Century Limited railway line, which departed from Grand Central just a few blocks south. His plan for 280 Park Avenue is indicative of his genius for clear, comprehensive and cutting-edge solutions. Like his many other standard-bearing creations, it never wearies the eye.",Office,Suite 4301- West Tower,8587,,Leasing (SL Green),Steven Durels,steven.durels@slgreen.com,(212) 216-1617,https://slgreen.com/properties/280-park-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,304 Park Avenue South,304 Park Avenue South,"304 Park Avenue South is a 12-story boutique office building located on the southwest corner of 23rd Street. The building is steps from the beautiful Madison Square Park and within walking distance of both Gramercy Park and Union Square. It is surrounded by some of the city’s most exceptional restaurants and features an abundance of neighborhood amenities, including subway access and abundant retail. The 6 subway line sits directly in front of the building with nearby access to the 4, 5, N, R, W, and F subway lines. The newly renovated entry, lobby, and elevators have a clean, modern edge aesthetic. 304 Park Avenue South is an excellent example of the work of Clinton & Russell, a prominent New York-based architectural firm responsible for numerous significant buildings throughout the city, including several projects for William Waldorf Astor, 1st Viscount Astor, heir to the prominent Colonial-era family. These included, what was at the time of its construction, the largest and most luxurious apartment building in the world, the Apthorp at Broadway and West 78th Street. 304 Park Avenue South shares that building’s delicate Renaissance-derived ornament and strong but lofty proportions. The first 11 stories of 304 Park Avenue South were completed in 1904. In 1916, a two-story penthouse (not visible from the street) was added for the artist Jules Guerin, whose works include the murals at the Lincoln Memorial, which were created in part at 304 Park Avenue South. In 1925, a unique development occurred, a second, adjacent penthouse added by the building’s then-owner Bill Kenny for his friend, Governor Al Smith, to use as a private office. A hang-out and nominal nightclub for Smith’s circle, it was known as the Tiger Room and featured appearances by numerous popular entertainers of the time, including Will Rogers. Governor Smith was instrumental in supporting the construction of the Empire State Building and watched the structure rise from this location in 1930-1931. 304 Park Avenue South features two penthouses which serve as office space for tenants, including international modeling firm IMG. The building itself was recognized for its architectural and historic significance and was entered in the National Register of Historic Places in 2005.",Office,Entire 7th Floor,18082,,Leasing (SL Green),Gary Rosen,gary.rosen@slgreen.com,(212) 216-1687,https://slgreen.com/properties/304-park-avenue-south/,2026-07-20T16:36:45+00:00,,,
SL Green,315 West 33rd Street,315 West 33rd Street,"315 West 33rd Street in the heart of the Penn Station neighborhood. The building offers standout office and retail opportunities designed for flexibility and prominence, with up to 93,700 RSF available and “building within a building” configurations that allow for a dedicated identity and private access for the office floors. Generous slab heights of 16’ and 20’ create expansive interiors that can be tailored for everything from creative offices and flagship retail to specialized uses such as medical practices, educational facilities, or other non-traditional tenants. Steps from Penn Station, 315 West 33rd Street offers unmatched connectivity with access to 14 subway lines, NJ Transit, the Long Island Rail Road, and Amtrak service at the new Moynihan Train Hall. This unparalleled transit hub makes commuting seamless for employees, clients, and customers alike. On-site parking further enhances convenience, while the surrounding neighborhood delivers a lively mix of retail, dining, and essential services. Tenants also benefit from the energy of a true live-work-play environment, with on-site residences at The Olivia and a movie theater enhancing the building’s appeal.",Office,Level 2 Suite,49004,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/313-west-33rd-street/,2026-07-20T16:36:45+00:00,,,
SL Green,315 West 33rd Street,315 West 33rd Street,"315 West 33rd Street in the heart of the Penn Station neighborhood. The building offers standout office and retail opportunities designed for flexibility and prominence, with up to 93,700 RSF available and “building within a building” configurations that allow for a dedicated identity and private access for the office floors. Generous slab heights of 16’ and 20’ create expansive interiors that can be tailored for everything from creative offices and flagship retail to specialized uses such as medical practices, educational facilities, or other non-traditional tenants. Steps from Penn Station, 315 West 33rd Street offers unmatched connectivity with access to 14 subway lines, NJ Transit, the Long Island Rail Road, and Amtrak service at the new Moynihan Train Hall. This unparalleled transit hub makes commuting seamless for employees, clients, and customers alike. On-site parking further enhances convenience, while the surrounding neighborhood delivers a lively mix of retail, dining, and essential services. Tenants also benefit from the energy of a true live-work-play environment, with on-site residences at The Olivia and a movie theater enhancing the building’s appeal.",Office,Lower Level Suite 1,45784,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/313-west-33rd-street/,2026-07-20T16:36:45+00:00,,,
