landlord,building_name,address,description,space_type,floor_suite,size_sqft,rent,contact_role,contact_name,contact_email,contact_phone,source_url,scraped_at,neighborhood,lat,lng
Rudin Management,641 Lexington Avenue,641 Lexington Avenue,"641 Lexington Avenue was designed by Emery Roth & Sons and opened in 1964. The building offers excellent natural light, views across Midtown, floor plates from 7,000 to 32,000 SF, and private terraces on select floors. Discover available office spaces at 641 Lexington Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City.",Office,"Partial 7th Floor, Suite 720",18360,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/641-lexington-avenue,2026-07-20T08:57:45+00:00,Midtown,40.759003605052044,-73.96970608748103
Rudin Management,560 Lexington Avenue,560 Lexington Avenue,"Steps from Park Avenue, this Plaza District tower checks all the boxes: floor plates ranging from 18,000 to 21,000 SF, modern and efficient design, valuable amenities, direct subway access, quick access to Grand Central Terminal, and connectivity to Park Avenue at a price that adds value on a balance sheet. Discover available office spaces at 560 Lexington Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City — just steps from Park Avenue.",Office,"Entire 7th Floor, Suite 700",17204,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/560-lexington-avenue,2026-07-20T08:57:45+00:00,Midtown,40.756834,-73.972672
Rudin Management,One Battery Park Plaza,One Battery Park Plaza,"Occupying a prominent position in Lower Manhattan’s iconic skyline, this building has 28,000 SF floor plates, with sweeping views of Battery Park, New York Harbor, the Statue of Liberty, and Ellis Island. Adjacent to the 25-acre Battery Park, it offers a tranquil sanctuary for tenants and their guests amidst the city’s vibrant energy. Discover available office spaces at One Battery Park Plaza, featuring flexible layouts, modern infrastructure, and a prime Financial District location.",Office,"Partial 6th Floor, Suite 630",4892,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/one-battery-park-plaza,2026-07-20T08:57:45+00:00,Downtown,40.70357910825007,-74.01381723183475
Rudin Management,32 Avenue of the Americas,32 Avenue of the Americas,"Featuring a landmarked façade and lobby with mosaic murals, this stunning and historic Tribeca Art Deco tower sits at the intersection of business, commerce, and lifestyle. Offering floor plates from 25,000 to 52,000 SF, in-building subway access, and unmatched views of the Empire State Building, Midtown, and the Hudson and East Rivers. Discover available office spaces at 32 Avenue of the Americas, featuring flexible layouts, modern infrastructure, and a prime Tribeca location.",Office,"Entire 6th Floor, Suite 600",52646,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/32-avenue-americas,2026-07-20T08:57:45+00:00,Midtown South,40.72003139777414,-74.0042846
Rudin Management,Dock 72,Dock 72,"Located in the iconic Brooklyn Navy Yard, Dock 72 revolutionizes the 21st century work environment with innovative work spaces and state-of-the-art amenities. This 675,000 SF property offers 30,000+ SF of indoor amenities, 10,000+ SF of outdoor amenities, a variety of floor-plate options, and private terraces with unmatched views on select floors. Discover available office spaces at Dock 72, featuring flexible layouts, modern infrastructure, and a prime Brooklyn Navy Yard location.",Office,Entire 6 Floor,62452,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/dock-72,2026-07-20T08:57:45+00:00,Brooklyn,40.70083185336569,-73.97230501967698
Rudin Management,560 Lexington Avenue,560 Lexington Avenue,"Steps from Park Avenue, this Plaza District tower checks all the boxes: floor plates ranging from 18,000 to 21,000 SF, modern and efficient design, valuable amenities, direct subway access, quick access to Grand Central Terminal, and connectivity to Park Avenue at a price that adds value on a balance sheet. Discover available office spaces at 560 Lexington Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City — just steps from Park Avenue.",Office,"Entire 5th Floor, Suite 500",20006,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/560-lexington-avenue,2026-07-20T08:57:45+00:00,Midtown,40.756834,-73.972672
Rudin Management,32 Avenue of the Americas,32 Avenue of the Americas,"Featuring a landmarked façade and lobby with mosaic murals, this stunning and historic Tribeca Art Deco tower sits at the intersection of business, commerce, and lifestyle. Offering floor plates from 25,000 to 52,000 SF, in-building subway access, and unmatched views of the Empire State Building, Midtown, and the Hudson and East Rivers. Discover available office spaces at 32 Avenue of the Americas, featuring flexible layouts, modern infrastructure, and a prime Tribeca location.",Office,"Entire 5th Floor, Suite 500",51538,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/32-avenue-americas,2026-07-20T08:57:45+00:00,Midtown South,40.72003139777414,-74.0042846
Rudin Management,Dock 72,Dock 72,"Located in the iconic Brooklyn Navy Yard, Dock 72 revolutionizes the 21st century work environment with innovative work spaces and state-of-the-art amenities. This 675,000 SF property offers 30,000+ SF of indoor amenities, 10,000+ SF of outdoor amenities, a variety of floor-plate options, and private terraces with unmatched views on select floors. Discover available office spaces at Dock 72, featuring flexible layouts, modern infrastructure, and a prime Brooklyn Navy Yard location.",Office,Entire 5 Floor,62452,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/dock-72,2026-07-20T08:57:45+00:00,Brooklyn,40.70083185336569,-73.97230501967698
Rudin Management,345 Park Avenue,345 Park Avenue,"Located on a prime stretch of Park Avenue, this full-block building in the Plaza District offers floor plates from 40,000 to 70,000 SF, with exceptional views across Midtown, Central Park, the Upper East Side, and East River. A rare opportunity to be in a world-class business destination with endless prestige. Discover available office spaces at 345 Park Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City.",Office,Entire 4th Floor,70400,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/345-park-avenue,2026-07-20T08:57:45+00:00,Midtown,40.75809553382342,-73.97224037733118
Rudin Management,560 Lexington Avenue,560 Lexington Avenue,"Steps from Park Avenue, this Plaza District tower checks all the boxes: floor plates ranging from 18,000 to 21,000 SF, modern and efficient design, valuable amenities, direct subway access, quick access to Grand Central Terminal, and connectivity to Park Avenue at a price that adds value on a balance sheet. Discover available office spaces at 560 Lexington Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City — just steps from Park Avenue.",Office,"Entire 4th Floor, Suite 400",20491,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/560-lexington-avenue,2026-07-20T08:57:45+00:00,Midtown,40.756834,-73.972672
Rudin Management,32 Avenue of the Americas,32 Avenue of the Americas,"Featuring a landmarked façade and lobby with mosaic murals, this stunning and historic Tribeca Art Deco tower sits at the intersection of business, commerce, and lifestyle. Offering floor plates from 25,000 to 52,000 SF, in-building subway access, and unmatched views of the Empire State Building, Midtown, and the Hudson and East Rivers. Discover available office spaces at 32 Avenue of the Americas, featuring flexible layouts, modern infrastructure, and a prime Tribeca location.",Office,"Entire 4th Floor, Suite 410",52579,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/32-avenue-americas,2026-07-20T08:57:45+00:00,Midtown South,40.72003139777414,-74.0042846
Rudin Management,Dock 72,Dock 72,"Located in the iconic Brooklyn Navy Yard, Dock 72 revolutionizes the 21st century work environment with innovative work spaces and state-of-the-art amenities. This 675,000 SF property offers 30,000+ SF of indoor amenities, 10,000+ SF of outdoor amenities, a variety of floor-plate options, and private terraces with unmatched views on select floors. Discover available office spaces at Dock 72, featuring flexible layouts, modern infrastructure, and a prime Brooklyn Navy Yard location.",Office,Entire 4 Floor,62452,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/dock-72,2026-07-20T08:57:45+00:00,Brooklyn,40.70083185336569,-73.97230501967698
Rudin Management,560 Lexington Avenue,560 Lexington Avenue,"Steps from Park Avenue, this Plaza District tower checks all the boxes: floor plates ranging from 18,000 to 21,000 SF, modern and efficient design, valuable amenities, direct subway access, quick access to Grand Central Terminal, and connectivity to Park Avenue at a price that adds value on a balance sheet. Discover available office spaces at 560 Lexington Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City — just steps from Park Avenue.",Office,"Entire 3rd Floor, Suite 300",20481,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/560-lexington-avenue,2026-07-20T08:57:45+00:00,Midtown,40.756834,-73.972672
Rudin Management,32 Avenue of the Americas,32 Avenue of the Americas,"Featuring a landmarked façade and lobby with mosaic murals, this stunning and historic Tribeca Art Deco tower sits at the intersection of business, commerce, and lifestyle. Offering floor plates from 25,000 to 52,000 SF, in-building subway access, and unmatched views of the Empire State Building, Midtown, and the Hudson and East Rivers. Discover available office spaces at 32 Avenue of the Americas, featuring flexible layouts, modern infrastructure, and a prime Tribeca location.",Office,"Entire 3rd Floor, Suite 300",52870,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/32-avenue-americas,2026-07-20T08:57:45+00:00,Midtown South,40.72003139777414,-74.0042846
Rudin Management,41 Madison Avenue,41 Madison Avenue,"This Madison Square Park-adjacent tower has a renovated light-filled lobby, lounge, and event space. Floor plates range from 12,000 to 17,000 SF, showcase views of Chelsea, Midtown, and the Hudson and East rivers, and offer amazing access to restaurants, parks, and transit, allowing productivity and your team to thrive. Discover available office spaces at 41 Madison Avenue, featuring flexible layouts, modern infrastructure, and a prime Madison Square Park location.",Office,"Entire 3rd Floor, Suite 300",17035,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/41-madison-avenue,2026-07-20T08:57:45+00:00,Midtown South,40.74258898062998,-73.98640264446428
Rudin Management,345 Park Avenue,345 Park Avenue,"Located on a prime stretch of Park Avenue, this full-block building in the Plaza District offers floor plates from 40,000 to 70,000 SF, with exceptional views across Midtown, Central Park, the Upper East Side, and East River. A rare opportunity to be in a world-class business destination with endless prestige. Discover available office spaces at 345 Park Avenue, featuring flexible layouts, modern infrastructure, and a prime Midtown location at the center of New York City.",Office,Entire 2nd Floor,70353,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/345-park-avenue,2026-07-20T08:57:45+00:00,Midtown,40.75809553382342,-73.97224037733118
Rudin Management,32 Avenue of the Americas,32 Avenue of the Americas,"Featuring a landmarked façade and lobby with mosaic murals, this stunning and historic Tribeca Art Deco tower sits at the intersection of business, commerce, and lifestyle. Offering floor plates from 25,000 to 52,000 SF, in-building subway access, and unmatched views of the Empire State Building, Midtown, and the Hudson and East Rivers. Discover available office spaces at 32 Avenue of the Americas, featuring flexible layouts, modern infrastructure, and a prime Tribeca location.",Office,"Entire 2nd Floor, Suite 200",48992,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/office-spaces/32-avenue-americas,2026-07-20T08:57:45+00:00,Midtown South,40.72003139777414,-74.0042846
Rudin Management,136 East 55th Street,136 East 55th Street,"136 East 55th Street places your company at the intersection of Midtown commerce and the desirable Turtle Bay neighborhood. This classic Rudin-built property, with its accessible street-level retail presence, benefits from considerable customer flow and superior mass-transit access. Explore available Manhattan retail space for lease at 136 East 55th Street.",Retail,Suite 140,979,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/retail-spaces/136-east-55th-street,2026-07-20T08:57:45+00:00,Midtown,40.7593468179812,-73.96980574723588
Rudin Management,295 Central Park West,295 Central Park West,"Located on one of the Upper West Side’s most coveted corners, 295 Central Park West offers professional suites with generous ceiling heights, plenty of natural light, and a private entrance, providing an exclusive client experience just steps from the park. Discover available professional suites at 295 Central Park West, where each Rudin suite is thoughtfully designed and complemented by services that simplify and enhance daily life.",Office,Suite 5,670,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/professional-suites/295-central-park-west,2026-07-20T08:57:45+00:00,Upper West Side,40.78776326410921,-73.96787210895477
Rudin Management,40 Park Avenue,40 Park Avenue,"Secure your professional suite on prestigious Park Avenue in Murray Hill. Located near Grand Central, 40 Park Avenue benefits from exceptional client accessibility via multiple subway lines, providing a highly desirable and convenient location for your practice. Discover available professional suites at 40 Park Avenue, where each Rudin suite is thoughtfully designed and complemented by services that simplify and enhance daily life.",Office,Suite 1,1636,,Leasing inquiry (web form),Rudin Leasing,,,https://www.rudin.com/properties/professional-suites/40-park-avenue,2026-07-20T08:57:45+00:00,Midtown,40.748696109280516,-73.98068829907541
